,Datetime,Tweet Id,Text,Username
691,2022-06-12 22:00:20+00:00,1536106149950259200,"Instead, @Stanford @StanfordLaw’s Michele Dauber has used this to her convenience to continue wrongfully and needlessly harassing/defaming #JusticeForJohnnyDepp/#JohnnyDepp supporters, whom Dauber is falsely accusing/mischaracterizing.

As we said before, Dauber needs to STOP.",houseofreceipts
692,2022-06-12 21:57:58+00:00,1536105554233462786,"#Freeloader #RaquelPennington was one of #AmberHeard's mooch squad (along with #JoshDrew and #IoTillettWright) who co-conspired to perpetrate the #hoax on #JohnnyDepp. Here she is the day after AH filed the ex-parte TRO, alerting #TMZ to shoot her fake bruise (now vanished). https://t.co/nFu8qHlBpZ https://t.co/dFlneXcIJW",epaldelta
693,2022-06-12 21:55:46+00:00,1536105003387166720,"Shots fired.
#JohnnyDepp #starwarssequels https://t.co/nw5oDG31Za",StreamPunkEnt
694,2022-06-12 21:53:41+00:00,1536104476100243456,"Folks who didn't follow the Trial From the Start n Really pay attention to it are uninformed. 
They have no idea what they're talking about defending her. 
#JusticeServedForJohnnyDepp 
#JohnnyDepp",ItsRayJones
695,2022-06-12 21:53:35+00:00,1536104453954215936,"@soldierboy43001 jettison the mutiverse plot, bring in Tim Burton to shoot some additional scenes with Keaton and a new Batman villain (Johnny Depp as the Jokers son) and release it as the 3rd BatKeaton movie - Batman Awakens #TheFlashmovie #Batman #Joker #MichaelKeaton #JohnnyDepp #EzraMiller https://t.co/rRpJivyhOy",AvP2015
696,2022-06-12 21:51:46+00:00,1536103996804538374,Wow first Camille now Dr. Curry. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️  #JohnnyDeppGotJustice #ShannonCurry #JohnnyDepp #JohnnyDepptrial https://t.co/M4dxpG2Ifm,DeyDey04619507
697,2022-06-12 21:51:30+00:00,1536103927585849354,@AsraNomani All comes back to the “left wokeism” that’s dividing ppl bc ppl are disgusted with how @realamberheard has this money back support. The fight for #johnnydepp isn’t over we have to keep the pressure on if we drop they’ll run us over. We can’t allow the fake narrative to foster.,cara_downey
698,2022-06-12 21:51:24+00:00,1536103903594684416,"In a world, where the likes of #CharlesSobhraj are celebrities, #AmberHeard gets a role in the @aquamanmovie sequel while #JohnnyDepp is still waiting on #PiratesoftheCaribbean. Ok, i too wont watch #Aquaman2 but I'll wait for the upcoming @DisneyPirates.
 https://t.co/atL7rDvxC1",Word_wielder
699,2022-06-12 21:51:08+00:00,1536103835751555074,@wbpictures y’all actually INCREASED @realamberheard’s role in #Aquaman2 after she LOST the defamation trial…you forced #JohnnyDepp completely out of #FantasticBeasts after he lost in court but you give her more screen time after she lost?! Fuck y’all #BoyCottAquaman2 https://t.co/NqjHkXAyFA,Wick014
700,2022-06-12 21:50:38+00:00,1536103708454539265,"@LuisaMora1967 @Manuelayaiza777 @cesramirz @JaninaSamhain @55_sophya @Itzthelilthings @ravaiolipatty11 @Nayecuevas9 @roaringrapids22 @smlvs73 @AmandaW247 I will assume that even Johnnys 3rd grade friends may even come out against him. So ridiculous. Like Amber said “he won’t leave me alone “ , so back off ppl and just let the man live his life, he won as he should have, leave him alone. #JohnnyDeppIsInnocent #JohnnyDepp",andysgirl44
701,2022-06-12 21:49:29+00:00,1536103420045697024,"Will Johnny Depp &amp; Amber Heard Get Their Careers Back?

WATCH NOW: https://t.co/B0Q81kuF43

#johnnydepp #amberheard #johnnydeppvsamberheard #hollywood #moviestar #moviebusiness #movieindustry",BrandVideoPro
702,2022-06-12 21:48:51+00:00,1536103262423760896,"@bridgetmoynahan this did not age well. You got manipulated by a liar, who in her own voice (lots of audio recordings she took) turned out to be THE ABUSER.
If you can, DO the RIGHT THING now. Support the real DV survivor #JohnnyDepp 
#JusticeForJohnnyDepp https://t.co/uvL3Fw3lWy",dag_tie
703,2022-06-12 21:48:27+00:00,1536103158958768129,#johnnydepp #amberheard More trouble for Johnny https://t.co/q5beqkff9E,Ziggy_Edison
704,2022-06-12 21:48:12+00:00,1536103097658916865,To those who do not understand why I am a #survivor who stands with #JohnnyDepp .  I stand with #Survivors I do not care who they are or if they are women or men . #MenToo and #Metoo should not be separate things. I am a #Survivor and I do not claim her.,viita_kelly
705,2022-06-12 21:47:50+00:00,1536103003769700352,"I feel appreciated, for all the hours I've spent in the past watching films he's starred in 🤗 #JohnnyDepp https://t.co/k56IjO0bjn",Merse_me
706,2022-06-12 21:47:05+00:00,1536102816099577866,"Currently riding the Pirates of the Caribbean ride at #DisneyWorld in Florida and so happy to see #JohnnyDepp #CaptainJackSparrow is still here!! 
#JusticeServedForJohnnyDepp https://t.co/RP1CbckJ28",celticgirl62
707,2022-06-12 21:45:44+00:00,1536102475215912960,"Absolutely love watching this BTS of #rango they look like they had soo much fun, kinda when you were a kid with imagination playing out 😂 &amp; just the ultimate praise that everyone has for #JohnnyDepp 
https://t.co/n3ELZB7R8W",ktsimmo
708,2022-06-12 21:45:10+00:00,1536102334299791365,@Noneofthemknew1 Let's cut to the chase it's the ass.....#JohnnyDepp,JackalynnJane
709,2022-06-12 21:44:17+00:00,1536102112320430081,I just finished Minamata and all I have to say is WOW!!! What a great movie!! #JohnnyDepp #Minamata,Zahiry
710,2022-06-12 21:43:31+00:00,1536101917193281536,"Last month, I live tweeted for the civil trial of #JohnnyDepp &amp; #AmberHeard. Which gained lots of media traction. At 10am est tomorrow, I am back to live tweeting for the January 6th Committee Hearing. Will be using The NY Times. Today calls for coffee &amp; lots of it.  ❥ https://t.co/i0mkhpW2iL",LittleLeighXoxo
711,2022-06-12 21:43:30+00:00,1536101916395966464,"Johnny Depp Won, and who cares what Turd is doing?
I have better things to do than think about a Loser like her.
#TruthMatters 
#JohnnyDepp
#Truth",coltrane_desi
712,2022-06-12 21:42:15+00:00,1536101600892166148,I have been a fan of #JohnnyDepp for as long as I can remember and still remember when he got divorced in 2016. Best thing that happened to him and the worst thing happening in 2018.,nwprimemeridian
713,2022-06-12 21:42:08+00:00,1536101570521210881,Pushing this like it’a some kind of “gotcha” on #JohnnyDepp w/o doing research into it is gross. It’s also gross b/c it is exploiting someone’s clear mental illness for personal gain simply b/c you are upset at the outcome of a court case. DO BETTER. #AmberHeard,dchinn2005
714,2022-06-12 21:42:08+00:00,1536101568755417089,"Seeing this floating around &amp; no one is posting the link to the actual complaint. They’re only posting the link to the cover pages. Read the complaint. See if you think it has ANY merit. #JohnnyDepp #AmberHeard #IStandWithAmberHeard #JusticeForJohnnyDepp 

https://t.co/gZTomzIiXP",dchinn2005
715,2022-06-12 21:41:18+00:00,1536101360982274048,"""Celebrate every moment. Keep moving forward. Be hungry. Be passionate. Define success for yourself. Stay authentic. Be creative. Do everything for the right reasons. Make people smile. Praise others. Stay humble. Be grateful."" #JohnnyDepp 

Photo by Dan MacMedan, June 22, 2006. https://t.co/bXHNszIzL5",roaringrapids22
716,2022-06-12 21:41:12+00:00,1536101336491741185,#JusticeForJohnnyDepp #JohnnyDepp #AmberHeardlsAnAbuser where are all the 6 million followers of JD on this petition??? https://t.co/O7gg3koh9d,RadinaBS
717,2022-06-12 21:40:35+00:00,1536101181386366978,Literally this #JohnnyDepp https://t.co/DXgK6VmkPG,selkiiee17
718,2022-06-12 21:40:20+00:00,1536101117158891520,@ReemDepp #JohnnyDepp I don't have this one but I have this one if you understand in fact I think it's posted to my page if it's not it's in my saved box because I didn't get it from this guy I got it from somebody else and it was posted.,JackalynnJane
719,2022-06-12 21:38:49+00:00,1536100737935200258,@GellertDepp And he’ll keep on winning. The world knows the truth #johnnydepp and we believe you! Go aaaawfffff king! #JOHNNYDEPPWINS #JohnnyDeppGotJustice #AmberHeardIsALiar #AmberHeardlsAnAbuser https://t.co/1DsGMGhTTy,lil_bitt80
720,2022-06-12 21:38:21+00:00,1536100617642463238,@ReemDepp @YouTube #JohnnyDepp heard it @ around 2:30 a.m. already got it saved.,JackalynnJane
721,2022-06-12 21:36:58+00:00,1536100271880798212,Remember when #JohnnyDepp broke our lil hearts w this caption #TikTok https://t.co/5Q7j9fPTNs,chelsea_depp
722,2022-06-12 21:36:44+00:00,1536100212917297157,"POTC Curse Of The Black Pearl tonight😊Always fun to watch Capt Jack Sparrow again, never gets tired, take note @warnerbros POTC without #JohnnyDepp? Ludicrous idea https://t.co/Y95FjEJOJP",Lucy_DeGenne
723,2022-06-12 21:36:21+00:00,1536100117148848130,https://t.co/Qb5jFLFgsu this is the link u must make it clear that #JohnnyDepp can't be used in famous accused for sex crimes trials in order to escape punishment #CamilleVasquez proved facts didn't insult used toxic terminology https://t.co/WO6crHIpPt,sofia_tzani
724,2022-06-12 21:34:41+00:00,1536099697919770624,"@ReemDepp Guess I should explain that I'm mad at that woman.
#JohnnyDepp",JackalynnJane
725,2022-06-12 21:33:54+00:00,1536099500237787137,"AH &amp;her team would rather we claw our 👀 out &amp; plug our ears to the MOUNTAINS of evidence depps team had.Well,we didn't! Opps amber. We know who u really are. #JusticeForJohhnyDepp #AmberHeardlsAnAbuser #AmberHeardCommittedPerjury #AmberHeardIsALiar #johnnydepp #amberheard",melissa_1312_
726,2022-06-12 21:33:36+00:00,1536099424975339521,"@kattenbarge 99% of your tweets about the Depp/Heard trial could easily ripped apart by facts/counterpoints... wanna challenge? Could a lot of work for you... you know... Brainwork..

#AmberHeardlsAnAbuser  #AmberHeardIsAMonster #AmberTurd #amberheardisanarcissist #DeppHeardTrial #JohnnyDepp",Vandenb77725641
727,2022-06-12 21:32:37+00:00,1536099175074504706,"@jlstanley2000 @bee_papaya With respect, #JohnnyDepp admitted to it, in messages and on audio. They support her account. If you missed it, you haven't paid as much attention as you should have. “Every beat of Heard’s narrative…follows well-established patterns of interpersonal violence.",IzzyVerena
728,2022-06-12 21:32:29+00:00,1536099140840587264,"JD supported RDJ in his time of distress,RDJ supported JD in his time of distress, even FaceTiming him after the verdict. Now that’s true friendship, when you have a friend who’ll stay by your side even in the bad times.
#JohnnyDepp #RobertDowneyJr https://t.co/lzTKgtymvC",DavidEWiltshir1
729,2022-06-12 21:32:23+00:00,1536099115989356549,"✨Johnny after York Barbican show...😍 💕(07/06/22)
🖤🖤🖤
#JohnnyDepp
#JohnnyDeppGotJustice
#NeverFearTruth https://t.co/YWipINIuGi",AnnaD5198
730,2022-06-12 21:31:52+00:00,1536098986687332362,Amber Heard represents honor and courage. It took incredible bravery to speak up and speak the truth. #DeppVsHeard #IStandWithAmberHeard #AmberHeard #JohnnyDepp https://t.co/MTdtf7XY2O,MayaTorres9621
731,2022-06-12 21:31:43+00:00,1536098949714550786,I would like to inform u that one famous Greek actor-accused for one rape n one attempt- attorney used #JohnnyDepp case He knows of course that he has never committed sex crime! U should see it #toprwino tv show @ANT1TV Greece More information if u want available #CamilleVasquez https://t.co/WO6crHIpPt,sofia_tzani
732,2022-06-12 21:30:14+00:00,1536098574467051527,Who the fuck is @sharikarney? In Australia 60 Minutes? Another nutt case giving expert opinion on a court case she apparently did NOT follow. SHUT YOUR F*CKIN MOUTH IF YOU DO NOT KNOW WHAT YOU ARE TALKING ABOUT! #JusticeForJohnnyDeep #JohnnyDepp,tim_quitzau
733,2022-06-12 21:30:06+00:00,1536098541151698946,"Lawyer Speaks Out on New Johnny Depp Court Case, Actor Accused of Assault
https://t.co/D1CmcXOJop

#JohnnyDepp #PiratesoftheCaribbean #JohnnyDeppTrial https://t.co/xhVRuQM1Hf",InsideTheMagic
734,2022-06-12 21:30:02+00:00,1536098525670518785,"#ICYMI: #JohnnyDepp took to #TikTok to give a special thank you to his loyal fans and their unwavering support following his huge legal win.
https://t.co/PFXql6coSN",OKMagazine
735,2022-06-12 21:29:33+00:00,1536098405835018240,@EverAre4 @Twitter Girrrrl! The credits are rolling as I type. That could quite literally be one of the best portrayals on screen I think I’ve ever seen. #JohnnyDepp is explosively and extraordinarily phenomenal. Wow. WOWWW.,AngieSoFancyy
736,2022-06-12 21:29:23+00:00,1536098362969268232,"What a beautiful man... ❤️
This is #JohnnyDepp we all know and love.

https://t.co/dI70iATCyI

#AmberHeardCommittedPerjury
#AmberHeardlsAnAbuser 
#AmberHeardIsALiar 
#AmberHeardlsApsychopath 
#JusticeForJohnnyDepp",LynnBoutin1
737,2022-06-12 21:29:20+00:00,1536098348993810432,"""I take a deep breath &amp; try to go my way. There is no excuse for violence against women. Every accusation, every allegation must be carefully examined by the relevant police authority."" #JohnnyDepp 

Excellent article in British GQ, Nov. 2018. A must read.
https://t.co/RZJPWYeUkP",roaringrapids22
738,2022-06-12 21:28:10+00:00,1536098055472271360,"@fairlyfuct Johnny Depp ruined his own career with his own actions, but he chose to go after Amber Heard, blame her, and gaslight people into attacking her for him. 
#DeppVsHeard #IStandWithAmberHeard #AmberHeard #JohnnyDepp",MayaTorres9621
739,2022-06-12 21:27:38+00:00,1536097920075833345,Lololololol. His text messages were salty. How dare he! You can’t go on rants like b/c obviously you go on rants and  that proves you are a guilty as sin of all the things. Oh bless your heart! #AmberHeardlsAnAbuser #AmberHeardCommittedPerjury #JohnnyDepp #JohnnyGotJustice https://t.co/3eJojG9mZO,directorevie
740,2022-06-12 21:27:14+00:00,1536097822034038784,Anyone else trawling YouTube for Johnny interviews cos they miss hearing his voice? #JohnnyDepp #JohnnyDeppIsInnocent #JOHNNYDEPPWINS #JusticeForJohnnyDepp,SevenSisters9
741,2022-06-12 21:26:42+00:00,1536097686264459267,@Garywaynemart16 Amber Heard deserve a lot better than how many Johnny Depp Stan’s have attacked and threatened her. #DeppVsHeard #IStandWithAmberHeard #AmberHeard #JohnnyDepp,MayaTorres9621
742,2022-06-12 21:26:29+00:00,1536097632455602177,"#AmberHeardLied multiple times, forget what MSM shows u, they pick n choose what we read/hear..
She blackmailed #JohnnyDepp n it's clear, the evidence is out there so if you refuse to see truth vs evil that's on you at the end of the day...",Princess_Skippi
743,2022-06-12 21:24:58+00:00,1536097251818409988,"Amber makes it impossible to feel bad for her even a little bit!
She just doesn't give a fuck what she's doing to other people!
Now in addition to ALL the witnesses, the judge, jury &amp; court staff are being accused of lying &amp; favoring Johnny!
#AmberHeardIsALiar 
#JohnnyDepp",AtessHz
744,2022-06-12 21:24:02+00:00,1536097017100914699,Full audio frm @ThatBrianFella Jerry Judge: AH admitted throwing bottle AT #JohnnyDepp &amp;THEN he wrecked HIS place. So JD biggest crime? Trashing his OWN place. AH WRECKS *HIM* &amp;does it FIRST. JJ: i’ll make a deal w devil to calm her. #AmberHeard is HORRID. https://t.co/3RBtfm3pki,pacifiicc
745,2022-06-12 21:23:28+00:00,1536096872066076673,#whocares about #JohnnyDepp ! Things like this happens to people all over the world so why is the world only focusing on this? #goodquestion #distractions #negativefocus #negativenews #shitnews https://t.co/evM0o0AwNR,carmenverrier82
746,2022-06-12 21:23:22+00:00,1536096846589972482,Audio of #AmberHeard in hysterics after cutting #JohnnyDepp finger. “Johnny Depp has no proof” LMAO he was the ONLY one with proof. #AmberHeardlsAnAbuser #AmberHeardCommittedPerjury https://t.co/qMbcahws68,pacifiicc
747,2022-06-12 21:22:44+00:00,1536096687168671744,Ah @MichaelEklund doing his #JohnnyDepp impression.. Ya don't fool me Eklund... https://t.co/iqdDyOZiAg,itsKatieJLester
748,2022-06-12 21:20:57+00:00,1536096239057616896,"#JOHNNYDEPP DOESN’T WATCH HIS OWN MOVIES HERES WHY 👇

#JusticeForJohnnyDepp #IStandWithJohnnyDepp #JohnnyDeppGotJustice #TeamJohnnyDepp https://t.co/Rw58o8u3K8",KimberlyAFarris
749,2022-06-12 21:20:29+00:00,1536096124326526976,An AI's impression of Johnny Depp in the style of an 80's polaroid photo. I was impressed - a pretty decent likeness! #midjourney #AIart #JohnnyDepp https://t.co/tFfSVd4NXN,TomLikesRobots
750,2022-06-12 21:19:19+00:00,1536095828921794560,"@Noneofthemknew1 ❤️Johnny Depp ❤️ HE IS A
LIVING LEGEND #JohnnyDeppGotJustice #JohnnyDepp",marie21665781
751,2022-06-12 21:18:34+00:00,1536095641855594496,Is it working? #JohnnyDepp  #music  https://t.co/3usmyOkQK0,liveyourenergy
752,2022-06-12 21:18:23+00:00,1536095595823149057,"@fairlyfuct #JohnnyDepp is an abuser? Sounds like she is threatening him with lying about him if he doesn't do what she wants. He didn't and so she lied to the world. But a jury of 7 of her peers called her out on that. Get your facts straight.
https://t.co/bNcn2AkL8H",kiwiaussiejo
753,2022-06-12 21:17:48+00:00,1536095448431308809,Omg. Pathetic. You realize her evidenced included a photo that was the exact same photo only one was cropped.  Ooohhh nooooo. How dare a woman be proved to be lying! #AmberHeardCommittedPerjury #AmberHeardlsApsychopath #JohnnyDepp #JohnnyGotJustice https://t.co/Izc1mh2d9G,directorevie
754,2022-06-12 21:17:15+00:00,1536095310082105345,"I just finished watching all the Pirates films again, and all I could think of during P5, was all the shit JD was dealing with at the same time it was being filmed ☹️☹️ #JohnnyDepp #jacksparrow #PiratesoftheCaribbean #JohnnyDeppGotJustice #NeverFearTruth",phut_phut_sefka
755,2022-06-12 21:16:34+00:00,1536095137809457152,"Very interesting watch!
'Anatomy of a lie'.
Because this false narrative, years in the making, will not be given up easily I fear.
#JusticeForJohnnyDepp
#JohnnyDepp
@ThatBrianFella

https://t.co/9cYBglRfPH",eva_leenders
756,2022-06-12 21:16:28+00:00,1536095112622575616,"@warnerbros @wbpictures hmm... u fired #JohnnyDepp fired even tho he was innocent &amp; you knew it. Every1 in Hollywood knew it. 
But you r keeping #AmberTurd in #Aquaman2 , a known abuser - there is a ton of evidence &amp; in her own voice, where she is vicious. Guess, its #aquaturd https://t.co/MfqbyBM2L8",dag_tie
757,2022-06-12 21:16:02+00:00,1536095001301528576,This is a song for Miss Hedy Lamar 🧿#johnnydepp,alyssa_mwm
758,2022-06-12 21:15:48+00:00,1536094942195499014,"Breaks my heart that this beautiful kind hearted man was treated like this 💔 😭💔
#JohnnyDepp 
#JohnnyDeppIsInnocent 
#JohnnyDeppGotJustice 
#AmberTurdIsAnAbuser 
#AmberHeardIsALiar https://t.co/D9ZTJIb0d6",Louise75997969
759,2022-06-12 21:14:22+00:00,1536094581145616384,"We need #JohnnyDepp to star in a new blockbuster movie! Come on #Hollywood, please make it happen🙏",__Sarah78
760,2022-06-12 21:12:13+00:00,1536094042144051200,"@born2dance2011 @HaveASeatLatest U think we mad at her 20 mins u're delusional who cares lol ? she'll be broke &amp; already gone by then, her reputation is gone for ever, street hookers have more chances to land a role lol
so yes there nothing we can do😘
#AmberHeardCommittedPerjury #AmberHeard #JohnnyDepp",simplymattyboy
761,2022-06-12 21:10:55+00:00,1536093714094907394,"If you love Mort Rainey and Secret Window as much as I do, you really should watch this! #JohnnyDepp 
Secret Window - Making Of https://t.co/OIFOOtgjo1 via @YouTube",campbedream
762,2022-06-12 21:09:46+00:00,1536093425702936577,yesterday is Johnny dance 🪩 #JohnnyDepp #JohnnyDepp https://t.co/6phSQD70Jm,simplyjonnydapp
763,2022-06-12 21:09:03+00:00,1536093246757249025,"@srbalzaga @tralalalumbum @JamesHerdmanxD @DaenerysDDTalks @IamDawnWebb1 With respect, #JohnnyDepp admitted to it, in messages and on audio. They support her account. If you missed it, you haven't paid as much attention as you should have. “Every beat of Heard’s narrative…follows well-established patterns of interpersonal violence.",IzzyVerena
764,2022-06-12 21:08:38+00:00,1536093140381323266,"@Brigetta2 @mldauber @BillPressPod With respect, #JohnnyDepp admitted to it, in messages and on audio. They support her account. If you missed it, you haven't paid as much attention as you should have. “Every beat of Heard’s narrative…follows well-established patterns of interpersonal violence.",IzzyVerena
765,2022-06-12 21:08:26+00:00,1536093091886669824,"@CAThalassophile With respect, #JohnnyDepp admitted to it, in messages and on audio. They support her account. If you missed it, you haven't paid as much attention as you should have. “Every beat of Heard’s narrative…follows well-established patterns of interpersonal violence.",IzzyVerena
766,2022-06-12 21:08:26+00:00,1536093089722691584,"Jeff Beck and Johnny Depp - This is a Song for Miss Hedy Lamarr [Official] https://t.co/UdGmqxcyIx via @jeffbeckmusic 

Silently I sit &amp; watch the whole way through, tears slowly are falling, but I cannot move. What a beautiful &amp; moving song. Amazing talent, everyone! #johnnydepp",QueryAlways
767,2022-06-12 21:07:47+00:00,1536092928233422848,This is why #JohnnyDepp needs sobriety.,Jeztourmaline
768,2022-06-12 21:07:45+00:00,1536092917705719811,"I Never Watch My Movies -#JohnnyDepp Yep Even Johnny Doesn’t Watch His Own Movies He Does It For The Job &amp; To Make The World Happier When He Does It 

#JusticeForJohnnyDepp #IStandWithJohnnyDepp #TeamJohnnyDepp #JohnnyDeppGotJustice https://t.co/eK6a2QO5d1",KimberlyAFarris
769,2022-06-12 21:06:33+00:00,1536092616827318273,Are we not forgetting someone in this mess. Let us give #LeonardoDiCaprio #ElonMusk #JamesFranco some attention too. Disgusting pigs in my opinion. Karma will hit you and personally I hope soon #JusticeForJohnnyDeep #JohnnyDepp #AmberHeardlsAnAbuser,tim_quitzau
770,2022-06-12 21:05:52+00:00,1536092442255978496,Gemini's never lose #JohnnyDepp,IAmAMocker
771,2022-06-12 21:05:33+00:00,1536092364539822086,"Loop of the day. 
Mr. Beck - you still got it. 🤍
#JeffBeck #JohnnyDepp 

 https://t.co/IKgNzUgEx7 via @YouTube",awaismohsin
772,2022-06-12 21:04:42+00:00,1536092149283966982,"#raquelpennington 
https://t.co/J9uBnhaPyG
Criminal Conspirator of Amber Heard in her hoax to destroy #JohnnyDepp 
Helped Heard stage the crime scene at Johnny Depp’s penthouse and committed perjury in UK and US to support Heard’s hoax https://t.co/KjKp34TNEC",la77465262
773,2022-06-12 21:04:13+00:00,1536092030694068224,@MarjaMandjali @LuisaMora1967 @FionaCh01958269 @Manuelayaiza777 @cesramirz @JaninaSamhain @55_sophya @Itzthelilthings @ravaiolipatty11 @Nayecuevas9 @roaringrapids22 @smlvs73 @AmandaW247 #johnnydepp standing up for the downtrodden is a crime? The lady should file assault changes on the bully,lvnnv
774,2022-06-12 21:03:07+00:00,1536091753308200971,"#raquelpennington 
https://t.co/J9uBnhaPyG
Criminal Accomplice of #AmberHeard in her hoax to destroy #JohnnyDepp 
Helped Heard stage the crime scene at Johnny Depp’s penthouse and committed perjury in UK and US to support Heard’s lies https://t.co/WMuBrR03Vu",la77465262
775,2022-06-12 21:02:31+00:00,1536091602795511808,When #AmberHeardlsAnAbuser said Kate Moss “crawled out of the woodwork” to testify for #JohnnyDepp 😂 https://t.co/JeJ7mLjHDg,Rita11103044
776,2022-06-12 21:01:00+00:00,1536091217926270976,"#raquelpennington 
https://t.co/J9uBnhaPyG
Criminal Conspirator in #AmberHeard’s hoax to destroy #JohnnyDepp from the beginning 

Helped Heard stage the crime scene at Johnny Depp’s penthouse and committed perjury in UK and US to support Heard’s hoax https://t.co/NOv80KX4VE",la77465262
777,2022-06-12 21:00:13+00:00,1536091020470980608,"#ICYMI: Despite #AmberHeard not being able to pay #JohnnyDepp, the embattled actress stayed $22k per month #Virginia mansion during her lengthy trial.
https://t.co/Ga2d0Nsprk",radar_online
778,2022-06-12 21:00:05+00:00,1536090989575786498,"Spending some time with my misunderstood homicidal writer 🪟🌽
#JohnnyDepp #MortRainey #SecretWindow #SuspenseSunday https://t.co/jhAHB5eAl6",campbedream
779,2022-06-12 21:00:05+00:00,1536090987315052545,"For anyone interested in the @60MinutesAUS summary of #DeppHeardTrial look below.

Personally, I thought of it as a hit piece against #JohnnyDepp

So @60Minutes may want to relook at this puff piece.  Featuring Nick Wallis

https://t.co/Pa4HuN85u0",Darrell02554398
780,2022-06-12 20:58:58+00:00,1536090708028833794,"Boycott Aquaman 2 rumor is Amber will still be in the movie. Until @warnerbros makes an official statement we have to assume she is still in it. Please RETWEET #boycottaquaman2 #mentoo #JusticeForJohnnyDepp #Aquaman2 #johnnydepp

 https://t.co/NWiPAEzatE",laurabeck85
781,2022-06-12 20:58:38+00:00,1536090623421325312,"#BeforeNightFalls(2000)
#LGBT #drama
#FirstTime #watch 😮
A journey into the LIFE &amp; writings of brilliant Cuban author and exile #ReinaldoArenas. It spans the whole of Arenas' life,
#NowWatching 
#JohnnyDepp #moviemarathon https://t.co/IK0izN6Vqb",witch_natural
782,2022-06-12 20:57:50+00:00,1536090423868940288,"Watch ""Remember when Johnny Depp slapped a security guards hand for trying to take his teddy #johnnydepp"" on YouTube https://t.co/1XniNQJ0po",heartisatwitta
783,2022-06-12 20:57:21+00:00,1536090302175485953,What they said 👇👏 #JusticeForJohnnyDepp #JohnnyDeppAmberHeardTrial #johnnydepp #RobertDowneyJr https://t.co/b4GjkszCwd,dubhridir
784,2022-06-12 20:55:42+00:00,1536089886767427587,"It's genuinely nice to see an innocent person get exonerated the way #JohnnyDepp has been. Hopefully soon he can start making movies etc again. There are a few #IStandWithAmberHeard nutjobs, but i think more people believe the world is flat and are probably at least as credible",normaliswear
785,2022-06-12 20:53:25+00:00,1536089311833116673,"Thee lengths some people will go to maintain a lifestyle they did not work for &amp; yet feel entitled to have / #Blackmail #Amberheard #JohnnyDepp #Lies #betrayal #Abuse #Hoax #AbuseHasNoGender #theumbrellaguy #Youtube #NewsUpdate 

https://t.co/23Vnox0pZ5",UtopianCupcakes
786,2022-06-12 20:53:24+00:00,1536089306594480132,"@melody1128smith @GellertDepp @legalbytesmedia’s CHLA Charity Stream:
https://t.co/4FqQ7AS6rp Josh Richman (#JohnnyDepp’s longtime friend) was a guest. He was with JD when the verdict came down.",sillygirl725
787,2022-06-12 20:52:58+00:00,1536089196707860481,"Can you say jawline? This pic is so 🔥
#JohnnyDepp #ChiseledGod https://t.co/dKLP0L8mqB",campbedream
788,2022-06-12 20:51:22+00:00,1536088794851594240,"@LuisaMora1967 @Manuelayaiza777 @cesramirz @JaninaSamhain @55_sophya @Itzthelilthings @ravaiolipatty11 @Nayecuevas9 @roaringrapids22 @smlvs73 @AmandaW247 Yes, but he will go good again. He had the best lawyer, and he is not guilty, he only did the good things that one a good man can do for defend one woman. He is awesome #johnnydepp #AmberTurd",Lobo5Mildred
789,2022-06-12 20:51:07+00:00,1536088730934599680,Doing a #JohnnyDepp #moviemarathon I wonder why nobody's mentioning #ArizonaDream(1993) 🌵 I think this is a new found  #favorite #Depp #movie for me! While I've been #rewatching many films through the yrs I totally forgot this one myself. An #underrated #JohnnyDepp one 👏 https://t.co/FWhWhmHfLc,witch_natural
790,2022-06-12 20:46:34+00:00,1536087584971329536,Jeff Beck Says He and #JohnnyDepp Are Like Brothers  https://t.co/jOAeDV9ukF,Qsoneko_
791,2022-06-12 20:46:22+00:00,1536087537499967488,Maybe a law professor shouldn’t be encouraging people to ignore evidence while mocking a victim of domestic violence because of their gender. #MicheleDauber #FireMicheleDauber #AmberHeardlsAnAbuser #johnnydepp #AmberHeard #JohnnyDeppDeservesJustice #johnnydeppisinnocent #Mentoo https://t.co/Zv0EhnYtZq,MsHollyBennet
792,2022-06-12 20:45:41+00:00,1536087365932011526,Got a lot of love after watching Minamata last night ❤️ loved that film too. Tonight's #JohnnyDepp movie of choice is Alice in Wonderland! https://t.co/5Dif1KQDdf,Amanda_1979Xx
793,2022-06-12 20:45:00+00:00,1536087191696420869,"COMING SOON: A special edition of Prime Crime where Law&amp;Crime's Jesse Weber recaps the most-watched and highest-profile trial so far this year - #JohnnyDepp v. #AmberHeard in Fairfax County, Virginia. https://t.co/qrIxzh5vGt",LawCrimeNetwork
794,2022-06-12 20:43:42+00:00,1536086866847465472,"I call BS.  This neighbour is just looking for their 10 minutes of fame and fortune. People will say anything to get money.

#JohnnyDepp’s former neighbour accuses the actor of ‘spitting in my face https://t.co/a8NS8buiUu",MaLiKyEEsWoRlD
